"timestamp","host_id","property_name","new_value"
207000,"AS0","energy_mix","Biomass:1.53;Fossil Brown coal/Lignite:22.99;Fossil Coal-derived gas:0.60;Fossil Gas:14.78;Fossil Hard coal:45.80;Fossil Oil:0.96;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:0.24;Hydro Water Reservoir:0.34;Other renewable:0.31;Solar:5.72;Wind Onshore:3.55;Other:2.97"
207900,"AS0","energy_mix","Biomass:1.49;Fossil Brown coal/Lignite:22.56;Fossil Coal-derived gas:0.59;Fossil Gas:14.73;Fossil Hard coal:46.15;Fossil Oil:0.93;Hydro Pumped Storage:0.20;Hydro Run-of-river and pondage:0.24;Hydro Water Reservoir:0.36;Other renewable:0.30;Solar:6.27;Wind Onshore:3.29;Other:2.89"
208800,"AS0","energy_mix","Biomass:1.48;Fossil Brown coal/Lignite:21.95;Fossil Coal-derived gas:0.58;Fossil Gas:14.28;Fossil Hard coal:47.39;Fossil Oil:0.92;Hydro Pumped Storage:0.20;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.33;Other renewable:0.30;Solar:6.30;Wind Onshore:3.18;Other:2.86"
209700,"AS0","energy_mix","Biomass:1.46;Fossil Brown coal/Lignite:21.84;Fossil Coal-derived gas:0.58;Fossil Gas:14.25;Fossil Hard coal:47.11;Fossil Oil:0.92;Hydro Pumped Storage:0.20;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.28;Other renewable:0.30;Solar:6.90;Wind Onshore:3.10;Other:2.83"
210600,"AS0","energy_mix","Biomass:1.44;Fossil Brown coal/Lignite:21.85;Fossil Coal-derived gas:0.57;Fossil Gas:14.35;Fossil Hard coal:46.88;Fossil Oil:0.91;Hydro Pumped Storage:0.20;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.28;Other renewable:0.29;Solar:7.25;Wind Onshore:2.92;Other:2.83"
211500,"AS0","energy_mix","Biomass:1.47;Fossil Brown coal/Lignite:22.09;Fossil Coal-derived gas:0.58;Fossil Gas:14.26;Fossil Hard coal:46.26;Fossil Oil:0.91;Hydro Pumped Storage:0.19;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.27;Other renewable:0.30;Solar:7.68;Wind Onshore:2.90;Other:2.86"
212400,"AS0","energy_mix","Biomass:1.46;Fossil Brown coal/Lignite:22.29;Fossil Coal-derived gas:0.58;Fossil Gas:14.35;Fossil Hard coal:45.85;Fossil Oil:0.92;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.30;Solar:8.11;Wind Onshore:2.95;Other:2.88"
213300,"AS0","energy_mix","Biomass:1.47;Fossil Brown coal/Lignite:22.23;Fossil Coal-derived gas:0.59;Fossil Gas:14.22;Fossil Hard coal:45.72;Fossil Oil:0.91;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.30;Solar:8.50;Wind Onshore:2.87;Other:2.88"
214200,"AS0","energy_mix","Biomass:1.47;Fossil Brown coal/Lignite:22.29;Fossil Coal-derived gas:0.58;Fossil Gas:14.23;Fossil Hard coal:46.26;Fossil Oil:0.91;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.30;Solar:8.03;Wind Onshore:2.75;Other:2.87"
215100,"AS0","energy_mix","Biomass:1.47;Fossil Brown coal/Lignite:22.33;Fossil Coal-derived gas:0.59;Fossil Gas:14.30;Fossil Hard coal:46.31;Fossil Oil:0.91;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.30;Solar:7.98;Wind Onshore:2.64;Other:2.86"
216000,"AS0","energy_mix","Biomass:1.46;Fossil Brown coal/Lignite:22.14;Fossil Coal-derived gas:0.59;Fossil Gas:14.35;Fossil Hard coal:46.55;Fossil Oil:0.91;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.30;Solar:7.95;Wind Onshore:2.60;Other:2.84"
216900,"AS0","energy_mix","Biomass:1.49;Fossil Brown coal/Lignite:22.31;Fossil Coal-derived gas:0.59;Fossil Gas:14.46;Fossil Hard coal:46.40;Fossil Oil:0.92;Hydro Pumped Storage:1.03;Hydro Run-of-river and pondage:0.24;Hydro Water Reservoir:0.08;Other renewable:0.30;Solar:6.73;Wind Onshore:2.55;Other:2.90"
217800,"AS0","energy_mix","Biomass:1.51;Fossil Brown coal/Lignite:22.42;Fossil Coal-derived gas:0.60;Fossil Gas:14.69;Fossil Hard coal:46.35;Fossil Oil:0.93;Hydro Pumped Storage:0.52;Hydro Run-of-river and pondage:0.24;Hydro Water Reservoir:0.08;Other renewable:0.30;Solar:6.86;Wind Onshore:2.59;Other:2.91"
218700,"AS0","energy_mix","Biomass:1.56;Fossil Brown coal/Lignite:23.48;Fossil Coal-derived gas:0.61;Fossil Gas:14.09;Fossil Hard coal:46.15;Fossil Oil:0.97;Hydro Pumped Storage:0.54;Hydro Run-of-river and pondage:0.25;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:6.19;Wind Onshore:2.73;Other:3.03"
219600,"AS0","energy_mix","Biomass:1.55;Fossil Brown coal/Lignite:22.77;Fossil Coal-derived gas:0.60;Fossil Gas:15.23;Fossil Hard coal:44.97;Fossil Oil:0.96;Hydro Pumped Storage:1.81;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:5.78;Wind Onshore:2.67;Other:3.00"
220500,"AS0","energy_mix","Biomass:1.57;Fossil Brown coal/Lignite:22.96;Fossil Coal-derived gas:0.59;Fossil Gas:15.18;Fossil Hard coal:45.67;Fossil Oil:0.96;Hydro Pumped Storage:1.82;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.09;Other renewable:0.32;Solar:4.94;Wind Onshore:2.62;Other:3.02"
221400,"AS0","energy_mix","Biomass:1.55;Fossil Brown coal/Lignite:23.29;Fossil Coal-derived gas:0.58;Fossil Gas:15.41;Fossil Hard coal:45.89;Fossil Oil:0.96;Hydro Pumped Storage:1.82;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.09;Other renewable:0.32;Solar:4.20;Wind Onshore:2.59;Other:3.04"
222300,"AS0","energy_mix","Biomass:1.57;Fossil Brown coal/Lignite:23.13;Fossil Coal-derived gas:0.59;Fossil Gas:15.21;Fossil Hard coal:46.01;Fossil Oil:0.97;Hydro Pumped Storage:2.54;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.49;Other renewable:0.32;Solar:3.01;Wind Onshore:2.84;Other:3.06"
223200,"AS0","energy_mix","Biomass:1.59;Fossil Brown coal/Lignite:23.78;Fossil Coal-derived gas:0.60;Fossil Gas:15.65;Fossil Hard coal:46.68;Fossil Oil:0.99;Hydro Pumped Storage:1.50;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.21;Other renewable:0.33;Solar:2.18;Wind Onshore:3.00;Other:3.12"
224100,"AS0","energy_mix","Biomass:1.59;Fossil Brown coal/Lignite:23.92;Fossil Coal-derived gas:0.60;Fossil Gas:15.75;Fossil Hard coal:46.94;Fossil Oil:0.99;Hydro Pumped Storage:1.50;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.21;Other renewable:0.32;Solar:1.38;Wind Onshore:3.32;Other:3.11"
225000,"AS0","energy_mix","Biomass:1.58;Fossil Brown coal/Lignite:23.83;Fossil Coal-derived gas:0.59;Fossil Gas:15.76;Fossil Hard coal:47.22;Fossil Oil:0.98;Hydro Pumped Storage:1.49;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.21;Other renewable:0.32;Solar:1.05;Wind Onshore:3.49;Other:3.11"
225900,"AS0","energy_mix","Biomass:1.60;Fossil Brown coal/Lignite:23.78;Fossil Coal-derived gas:0.60;Fossil Gas:15.62;Fossil Hard coal:46.20;Fossil Oil:0.99;Hydro Pumped Storage:2.49;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.45;Other renewable:0.32;Solar:0.70;Wind Onshore:3.75;Other:3.13"
226800,"AS0","energy_mix","Biomass:1.61;Fossil Brown coal/Lignite:23.77;Fossil Coal-derived gas:0.62;Fossil Gas:15.87;Fossil Hard coal:45.62;Fossil Oil:1.00;Hydro Pumped Storage:2.44;Hydro Run-of-river and pondage:0.43;Hydro Water Reservoir:0.49;Other renewable:0.32;Solar:0.49;Wind Onshore:4.25;Other:3.09"
227700,"AS0","energy_mix","Biomass:1.59;Fossil Brown coal/Lignite:23.62;Fossil Coal-derived gas:0.62;Fossil Gas:15.80;Fossil Hard coal:46.17;Fossil Oil:0.99;Hydro Pumped Storage:2.43;Hydro Run-of-river and pondage:0.44;Hydro Water Reservoir:0.46;Other renewable:0.32;Solar:0.00;Wind Onshore:4.48;Other:3.08"
228600,"AS0","energy_mix","Biomass:1.58;Fossil Brown coal/Lignite:23.66;Fossil Coal-derived gas:0.62;Fossil Gas:15.75;Fossil Hard coal:45.96;Fossil Oil:0.99;Hydro Pumped Storage:2.48;Hydro Run-of-river and pondage:0.43;Hydro Water Reservoir:0.53;Other renewable:0.32;Solar:0.00;Wind Onshore:4.57;Other:3.11"
229500,"AS0","energy_mix","Biomass:1.58;Fossil Brown coal/Lignite:23.66;Fossil Coal-derived gas:0.62;Fossil Gas:15.79;Fossil Hard coal:45.65;Fossil Oil:0.99;Hydro Pumped Storage:2.47;Hydro Run-of-river and pondage:0.43;Hydro Water Reservoir:0.45;Other renewable:0.32;Solar:0.00;Wind Onshore:4.89;Other:3.15"
230400,"AS0","energy_mix","Biomass:1.56;Fossil Brown coal/Lignite:23.63;Fossil Coal-derived gas:0.62;Fossil Gas:15.67;Fossil Hard coal:45.47;Fossil Oil:0.98;Hydro Pumped Storage:2.44;Hydro Run-of-river and pondage:0.43;Hydro Water Reservoir:0.72;Other renewable:0.32;Solar:0.00;Wind Onshore:5.09;Other:3.07"
231300,"AS0","energy_mix","Biomass:1.58;Fossil Brown coal/Lignite:23.77;Fossil Coal-derived gas:0.62;Fossil Gas:15.60;Fossil Hard coal:45.13;Fossil Oil:0.99;Hydro Pumped Storage:2.46;Hydro Run-of-river and pondage:0.43;Hydro Water Reservoir:0.73;Other renewable:0.32;Solar:0.00;Wind Onshore:5.27;Other:3.10"
232200,"AS0","energy_mix","Biomass:1.59;Fossil Brown coal/Lignite:23.50;Fossil Coal-derived gas:0.63;Fossil Gas:15.78;Fossil Hard coal:44.86;Fossil Oil:0.99;Hydro Pumped Storage:2.47;Hydro Run-of-river and pondage:0.44;Hydro Water Reservoir:0.60;Other renewable:0.32;Solar:0.00;Wind Onshore:5.67;Other:3.15"
233100,"AS0","energy_mix","Biomass:1.60;Fossil Brown coal/Lignite:23.32;Fossil Coal-derived gas:0.62;Fossil Gas:15.80;Fossil Hard coal:44.54;Fossil Oil:1.00;Hydro Pumped Storage:2.37;Hydro Run-of-river and pondage:0.44;Hydro Water Reservoir:0.60;Other renewable:0.32;Solar:0.00;Wind Onshore:6.28;Other:3.11"
234000,"AS0","energy_mix","Biomass:1.59;Fossil Brown coal/Lignite:23.26;Fossil Coal-derived gas:0.62;Fossil Gas:15.53;Fossil Hard coal:44.72;Fossil Oil:0.99;Hydro Pumped Storage:2.41;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.41;Other renewable:0.32;Solar:0.00;Wind Onshore:6.66;Other:3.08"
234900,"AS0","energy_mix","Biomass:1.60;Fossil Brown coal/Lignite:23.39;Fossil Coal-derived gas:0.60;Fossil Gas:15.51;Fossil Hard coal:45.22;Fossil Oil:0.99;Hydro Pumped Storage:1.86;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.26;Other renewable:0.32;Solar:0.00;Wind Onshore:6.74;Other:3.10"
235800,"AS0","energy_mix","Biomass:1.60;Fossil Brown coal/Lignite:23.29;Fossil Coal-derived gas:0.60;Fossil Gas:15.37;Fossil Hard coal:45.23;Fossil Oil:0.99;Hydro Pumped Storage:1.87;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.27;Other renewable:0.32;Solar:0.00;Wind Onshore:6.96;Other:3.09"
236700,"AS0","energy_mix","Biomass:1.59;Fossil Brown coal/Lignite:23.09;Fossil Coal-derived gas:0.60;Fossil Gas:15.19;Fossil Hard coal:45.10;Fossil Oil:1.00;Hydro Pumped Storage:1.87;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.27;Other renewable:0.32;Solar:0.00;Wind Onshore:7.46;Other:3.10"
237600,"AS0","energy_mix","Biomass:1.60;Fossil Brown coal/Lignite:23.03;Fossil Coal-derived gas:0.61;Fossil Gas:15.53;Fossil Hard coal:44.82;Fossil Oil:1.01;Hydro Pumped Storage:1.73;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.23;Other renewable:0.33;Solar:0.00;Wind Onshore:7.66;Other:3.14"
238500,"AS0","energy_mix","Biomass:1.59;Fossil Brown coal/Lignite:23.12;Fossil Coal-derived gas:0.61;Fossil Gas:15.50;Fossil Hard coal:45.20;Fossil Oil:1.01;Hydro Pumped Storage:1.31;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.33;Solar:0.00;Wind Onshore:7.78;Other:3.14"
239400,"AS0","energy_mix","Biomass:1.61;Fossil Brown coal/Lignite:23.16;Fossil Coal-derived gas:0.63;Fossil Gas:15.46;Fossil Hard coal:44.41;Fossil Oil:1.02;Hydro Pumped Storage:1.32;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.11;Other renewable:0.33;Solar:0.00;Wind Onshore:8.46;Other:3.18"
240300,"AS0","energy_mix","Biomass:1.62;Fossil Brown coal/Lignite:23.26;Fossil Coal-derived gas:0.64;Fossil Gas:15.77;Fossil Hard coal:43.65;Fossil Oil:1.03;Hydro Pumped Storage:1.33;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.11;Other renewable:0.33;Solar:0.00;Wind Onshore:8.78;Other:3.17"
241200,"AS0","energy_mix","Biomass:1.62;Fossil Brown coal/Lignite:23.20;Fossil Coal-derived gas:0.64;Fossil Gas:15.76;Fossil Hard coal:43.47;Fossil Oil:1.03;Hydro Pumped Storage:1.33;Hydro Run-of-river and pondage:0.30;Hydro Water Reservoir:0.10;Other renewable:0.33;Solar:0.00;Wind Onshore:9.02;Other:3.20"
242100,"AS0","energy_mix","Biomass:1.65;Fossil Brown coal/Lignite:23.11;Fossil Coal-derived gas:0.65;Fossil Gas:16.12;Fossil Hard coal:43.77;Fossil Oil:1.04;Hydro Pumped Storage:0.57;Hydro Run-of-river and pondage:0.30;Hydro Water Reservoir:0.10;Other renewable:0.33;Solar:0.00;Wind Onshore:9.13;Other:3.23"
243000,"AS0","energy_mix","Biomass:1.68;Fossil Brown coal/Lignite:22.95;Fossil Coal-derived gas:0.66;Fossil Gas:15.84;Fossil Hard coal:43.43;Fossil Oil:1.05;Hydro Pumped Storage:0.58;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.34;Solar:0.00;Wind Onshore:9.72;Other:3.34"
243900,"AS0","energy_mix","Biomass:1.67;Fossil Brown coal/Lignite:22.62;Fossil Coal-derived gas:0.67;Fossil Gas:15.19;Fossil Hard coal:44.04;Fossil Oil:1.05;Hydro Pumped Storage:0.58;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.34;Solar:0.00;Wind Onshore:10.15;Other:3.28"
244800,"AS0","energy_mix","Biomass:1.67;Fossil Brown coal/Lignite:21.95;Fossil Coal-derived gas:0.67;Fossil Gas:14.60;Fossil Hard coal:45.76;Fossil Oil:1.05;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.09;Other renewable:0.34;Solar:0.00;Wind Onshore:10.31;Other:3.28"
245700,"AS0","energy_mix","Biomass:1.72;Fossil Brown coal/Lignite:21.65;Fossil Coal-derived gas:0.70;Fossil Gas:14.53;Fossil Hard coal:45.73;Fossil Oil:1.08;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.10;Other renewable:0.35;Solar:0.00;Wind Onshore:10.47;Other:3.38"
246600,"AS0","energy_mix","Biomass:1.76;Fossil Brown coal/Lignite:20.99;Fossil Coal-derived gas:0.72;Fossil Gas:13.52;Fossil Hard coal:46.36;Fossil Oil:1.11;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.10;Other renewable:0.36;Solar:0.00;Wind Onshore:11.28;Other:3.51"
247500,"AS0","energy_mix","Biomass:1.80;Fossil Brown coal/Lignite:19.40;Fossil Coal-derived gas:0.74;Fossil Gas:14.41;Fossil Hard coal:46.52;Fossil Oil:1.14;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.30;Hydro Water Reservoir:0.10;Other renewable:0.37;Solar:0.00;Wind Onshore:11.65;Other:3.57"
248400,"AS0","energy_mix","Biomass:1.73;Fossil Brown coal/Lignite:18.08;Fossil Coal-derived gas:0.71;Fossil Gas:16.78;Fossil Hard coal:45.62;Fossil Oil:1.10;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.10;Other renewable:0.36;Solar:0.00;Wind Onshore:11.80;Other:3.43"
249300,"AS0","energy_mix","Biomass:1.75;Fossil Brown coal/Lignite:18.35;Fossil Coal-derived gas:0.72;Fossil Gas:16.70;Fossil Hard coal:44.98;Fossil Oil:1.11;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.10;Other renewable:0.36;Solar:0.00;Wind Onshore:12.22;Other:3.42"
250200,"AS0","energy_mix","Biomass:1.77;Fossil Brown coal/Lignite:18.00;Fossil Coal-derived gas:0.73;Fossil Gas:16.49;Fossil Hard coal:45.17;Fossil Oil:1.13;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.30;Hydro Water Reservoir:0.10;Other renewable:0.36;Solar:0.00;Wind Onshore:12.49;Other:3.46"
251100,"AS0","energy_mix","Biomass:1.83;Fossil Brown coal/Lignite:17.82;Fossil Coal-derived gas:0.74;Fossil Gas:16.68;Fossil Hard coal:44.49;Fossil Oil:1.15;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.30;Hydro Water Reservoir:0.10;Other renewable:0.37;Solar:0.00;Wind Onshore:12.97;Other:3.55"
252000,"AS0","energy_mix","Biomass:1.84;Fossil Brown coal/Lignite:17.54;Fossil Coal-derived gas:0.75;Fossil Gas:16.83;Fossil Hard coal:44.16;Fossil Oil:1.16;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.37;Solar:0.00;Wind Onshore:13.39;Other:3.55"
252900,"AS0","energy_mix","Biomass:1.88;Fossil Brown coal/Lignite:17.30;Fossil Coal-derived gas:0.76;Fossil Gas:16.96;Fossil Hard coal:43.63;Fossil Oil:1.18;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.11;Other renewable:0.38;Solar:0.00;Wind Onshore:13.84;Other:3.65"
253800,"AS0","energy_mix","Biomass:1.88;Fossil Brown coal/Lignite:17.14;Fossil Coal-derived gas:0.76;Fossil Gas:16.95;Fossil Hard coal:43.78;Fossil Oil:1.18;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.11;Other renewable:0.38;Solar:0.00;Wind Onshore:13.89;Other:3.61"
254700,"AS0","energy_mix","Biomass:1.88;Fossil Brown coal/Lignite:17.07;Fossil Coal-derived gas:0.76;Fossil Gas:16.58;Fossil Hard coal:43.81;Fossil Oil:1.18;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.11;Other renewable:0.38;Solar:0.00;Wind Onshore:14.26;Other:3.65"
255600,"AS0","energy_mix","Biomass:1.90;Fossil Brown coal/Lignite:17.30;Fossil Coal-derived gas:0.77;Fossil Gas:15.36;Fossil Hard coal:43.94;Fossil Oil:1.20;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.11;Other renewable:0.38;Solar:0.00;Wind Onshore:15.06;Other:3.66"
256500,"AS0","energy_mix","Biomass:1.91;Fossil Brown coal/Lignite:16.24;Fossil Coal-derived gas:0.77;Fossil Gas:17.61;Fossil Hard coal:42.45;Fossil Oil:1.20;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.11;Other renewable:0.38;Solar:0.00;Wind Onshore:15.34;Other:3.68"
257400,"AS0","energy_mix","Biomass:1.88;Fossil Brown coal/Lignite:16.18;Fossil Coal-derived gas:0.76;Fossil Gas:16.70;Fossil Hard coal:43.35;Fossil Oil:1.18;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.38;Solar:0.00;Wind Onshore:15.55;Other:3.61"
258300,"AS0","energy_mix","Biomass:1.87;Fossil Brown coal/Lignite:16.17;Fossil Coal-derived gas:0.75;Fossil Gas:16.24;Fossil Hard coal:43.51;Fossil Oil:1.17;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.37;Solar:0.00;Wind Onshore:15.94;Other:3.57"
259200,"AS0","energy_mix","Biomass:1.88;Fossil Brown coal/Lignite:16.07;Fossil Coal-derived gas:0.75;Fossil Gas:16.25;Fossil Hard coal:42.93;Fossil Oil:1.17;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.37;Solar:0.00;Wind Onshore:16.57;Other:3.60"
260100,"AS0","energy_mix","Biomass:1.90;Fossil Brown coal/Lignite:16.19;Fossil Coal-derived gas:0.77;Fossil Gas:15.77;Fossil Hard coal:42.93;Fossil Oil:1.19;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.37;Solar:0.00;Wind Onshore:16.88;Other:3.59"
261000,"AS0","energy_mix","Biomass:1.90;Fossil Brown coal/Lignite:16.13;Fossil Coal-derived gas:0.76;Fossil Gas:14.98;Fossil Hard coal:43.17;Fossil Oil:1.19;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.38;Solar:0.00;Wind Onshore:17.43;Other:3.65"
261900,"AS0","energy_mix","Biomass:1.90;Fossil Brown coal/Lignite:16.19;Fossil Coal-derived gas:0.76;Fossil Gas:15.12;Fossil Hard coal:42.48;Fossil Oil:1.19;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.38;Solar:0.00;Wind Onshore:17.97;Other:3.60"
262800,"AS0","energy_mix","Biomass:1.91;Fossil Brown coal/Lignite:16.20;Fossil Coal-derived gas:0.76;Fossil Gas:15.91;Fossil Hard coal:41.44;Fossil Oil:1.19;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.38;Solar:0.00;Wind Onshore:18.16;Other:3.64"
263700,"AS0","energy_mix","Biomass:1.90;Fossil Brown coal/Lignite:16.23;Fossil Coal-derived gas:0.76;Fossil Gas:15.31;Fossil Hard coal:41.71;Fossil Oil:1.18;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.37;Solar:0.00;Wind Onshore:18.52;Other:3.61"
264600,"AS0","energy_mix","Biomass:1.88;Fossil Brown coal/Lignite:16.17;Fossil Coal-derived gas:0.76;Fossil Gas:15.15;Fossil Hard coal:41.64;Fossil Oil:1.17;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.38;Solar:0.00;Wind Onshore:18.82;Other:3.62"
265500,"AS0","energy_mix","Biomass:1.88;Fossil Brown coal/Lignite:16.04;Fossil Coal-derived gas:0.75;Fossil Gas:15.13;Fossil Hard coal:41.51;Fossil Oil:1.16;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.37;Solar:0.00;Wind Onshore:19.16;Other:3.59"
266400,"AS0","energy_mix","Biomass:1.88;Fossil Brown coal/Lignite:16.11;Fossil Coal-derived gas:0.77;Fossil Gas:14.87;Fossil Hard coal:41.71;Fossil Oil:1.17;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.37;Solar:0.00;Wind Onshore:19.13;Other:3.58"
267300,"AS0","energy_mix","Biomass:1.90;Fossil Brown coal/Lignite:16.14;Fossil Coal-derived gas:0.77;Fossil Gas:14.75;Fossil Hard coal:41.59;Fossil Oil:1.16;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.38;Solar:0.00;Wind Onshore:19.31;Other:3.59"
268200,"AS0","energy_mix","Biomass:1.88;Fossil Brown coal/Lignite:16.24;Fossil Coal-derived gas:0.77;Fossil Gas:14.83;Fossil Hard coal:41.26;Fossil Oil:1.16;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.38;Solar:0.00;Wind Onshore:19.48;Other:3.59"
269100,"AS0","energy_mix","Biomass:1.89;Fossil Brown coal/Lignite:16.19;Fossil Coal-derived gas:0.76;Fossil Gas:14.91;Fossil Hard coal:40.73;Fossil Oil:1.16;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.10;Other renewable:0.38;Solar:0.00;Wind Onshore:19.97;Other:3.60"
270000,"AS0","energy_mix","Biomass:1.87;Fossil Brown coal/Lignite:15.84;Fossil Coal-derived gas:0.73;Fossil Gas:14.83;Fossil Hard coal:41.00;Fossil Oil:1.16;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.30;Hydro Water Reservoir:0.10;Other renewable:0.37;Solar:0.00;Wind Onshore:20.27;Other:3.53"
